"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas"
"NWT","sdl",54,2018-03-20,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",55,2018-03-20,250,NaN,NaN,NaN,NaN,250,1
"NWT","sdl",56,2018-03-20,325,NaN,NaN,NaN,NaN,325,1
"NWT","sdl",57,2018-03-20,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",58,2018-03-20,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",59,2018-03-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",6,2018-03-20,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",60,2018-03-20,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",601,2018-03-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",61,2018-03-20,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",62,2018-03-20,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",63,2018-03-20,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",64,2018-03-20,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",65,2018-03-20,295,NaN,NaN,NaN,NaN,295,1
"NWT","sdl",66,2018-03-20,290,NaN,NaN,NaN,NaN,290,1
"NWT","sdl",67,2018-03-20,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",68,2018-03-20,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",69,2018-03-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",7,2018-03-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",70,2018-03-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",701,2018-03-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",71,2018-03-20,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",72,2018-03-20,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",73,2018-03-20,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",74,2018-03-20,240,NaN,NaN,NaN,NaN,240,1
"NWT","sdl",75,2018-03-20,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",76,2018-03-20,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",77,2018-03-20,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",78,2018-03-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",79,2018-03-20,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",8,2018-03-20,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",80,2018-03-20,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",801,2018-03-20,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",9,2018-03-20,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",1,2018-04-03,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",10,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",101,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",11,2018-04-03,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",12,2018-04-03,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",13,2018-04-03,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",14,2018-04-03,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",15,2018-04-03,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",16,2018-04-03,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",17,2018-04-03,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",18,2018-04-03,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",19,2018-04-03,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",2,2018-04-03,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",20,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",201,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",21,2018-04-03,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",22,2018-04-03,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",23,2018-04-03,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",24,2018-04-03,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",25,2018-04-03,75,NaN,NaN,NaN,NaN,75,1
"NWT","sdl",26,2018-04-03,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",27,2018-04-03,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",28,2018-04-03,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",29,2018-04-03,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",3,2018-04-03,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",30,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",301,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",31,2018-04-03,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",32,2018-04-03,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",33,2018-04-03,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",34,2018-04-03,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",35,2018-04-03,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",36,2018-04-03,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",37,2018-04-03,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",38,2018-04-03,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",39,2018-04-03,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",4,2018-04-03,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",40,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",401,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",41,2018-04-03,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",42,2018-04-03,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",43,2018-04-03,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",44,2018-04-03,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",45,2018-04-03,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",46,2018-04-03,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",47,2018-04-03,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",48,2018-04-03,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",49,2018-04-03,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",5,2018-04-03,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",50,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",501,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",51,2018-04-03,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",52,2018-04-03,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",53,2018-04-03,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",54,2018-04-03,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",55,2018-04-03,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",56,2018-04-03,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",57,2018-04-03,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",58,2018-04-03,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",59,2018-04-03,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",6,2018-04-03,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",60,2018-04-03,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",601,2018-04-03,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",61,2018-04-03,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",62,2018-04-03,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",63,2018-04-03,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",64,2018-04-03,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",65,2018-04-03,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",66,2018-04-03,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",67,2018-04-03,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",68,2018-04-03,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",69,2018-04-03,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",7,2018-04-03,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",70,2018-04-03,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",701,2018-04-03,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",71,2018-04-03,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",72,2018-04-03,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",73,2018-04-03,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",74,2018-04-03,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",75,2018-04-03,250,NaN,NaN,NaN,NaN,250,1
"NWT","sdl",76,2018-04-03,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",77,2018-04-03,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",78,2018-04-03,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",79,2018-04-03,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",8,2018-04-03,25,NaN,NaN,NaN,NaN,25,1
"NWT","sdl",80,2018-04-03,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",801,2018-04-03,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",9,2018-04-03,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",1,2018-04-17,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",10,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",101,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,2018-04-17,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",12,2018-04-17,145,NaN,NaN,NaN,NaN,145,1
"NWT","sdl",13,2018-04-17,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",14,2018-04-17,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",15,2018-04-17,135,NaN,NaN,NaN,NaN,135,1
"NWT","sdl",16,2018-04-17,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",17,2018-04-17,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",18,2018-04-17,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",19,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",2,2018-04-17,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",20,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,2018-04-17,250,NaN,NaN,NaN,NaN,250,1
"NWT","sdl",22,2018-04-17,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",23,2018-04-17,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",24,2018-04-17,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",25,2018-04-17,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",26,2018-04-17,65,NaN,NaN,NaN,NaN,65,1
"NWT","sdl",27,2018-04-17,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",28,2018-04-17,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",29,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",3,2018-04-17,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",30,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",31,2018-04-17,145,NaN,NaN,NaN,NaN,145,1
"NWT","sdl",32,2018-04-17,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",33,2018-04-17,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",34,2018-04-17,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",35,2018-04-17,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",36,2018-04-17,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",37,2018-04-17,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",38,2018-04-17,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",39,2018-04-17,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",4,2018-04-17,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",40,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",401,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",41,2018-04-17,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",42,2018-04-17,165,NaN,NaN,NaN,NaN,165,1
"NWT","sdl",43,2018-04-17,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",44,2018-04-17,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",45,2018-04-17,290,NaN,NaN,NaN,NaN,290,1
"NWT","sdl",46,2018-04-17,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",47,2018-04-17,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",48,2018-04-17,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",49,2018-04-17,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",5,2018-04-17,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",50,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",501,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",51,2018-04-17,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",52,2018-04-17,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",53,2018-04-17,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",54,2018-04-17,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",55,2018-04-17,350,NaN,NaN,NaN,NaN,350,1
"NWT","sdl",56,2018-04-17,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",57,2018-04-17,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",58,2018-04-17,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",59,2018-04-17,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",6,2018-04-17,75,NaN,NaN,NaN,NaN,75,1
"NWT","sdl",60,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",601,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",61,2018-04-17,105,NaN,NaN,NaN,NaN,105,1
"NWT","sdl",62,2018-04-17,155,NaN,NaN,NaN,NaN,155,1
"NWT","sdl",63,2018-04-17,225,NaN,NaN,NaN,NaN,225,1
"NWT","sdl",64,2018-04-17,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",65,2018-04-17,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",66,2018-04-17,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",67,2018-04-17,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",68,2018-04-17,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",69,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",7,2018-04-17,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",70,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",701,2018-04-17,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",71,2018-04-17,145,NaN,NaN,NaN,NaN,145,1
"NWT","sdl",72,2018-04-17,135,NaN,NaN,NaN,NaN,135,1
"NWT","sdl",73,2018-04-17,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",74,2018-04-17,365,NaN,NaN,NaN,NaN,365,1
"NWT","sdl",75,2018-04-17,295,NaN,NaN,NaN,NaN,295,1
"NWT","sdl",76,2018-04-17,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",77,2018-04-17,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",78,2018-04-17,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",79,2018-04-17,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",8,2018-04-17,28,NaN,NaN,NaN,NaN,28,1
"NWT","sdl",80,2018-04-17,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",801,2018-04-17,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",9,2018-04-17,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",1,2018-05-01,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",10,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",101,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,2018-05-01,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",12,2018-05-01,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",13,2018-05-01,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",14,2018-05-01,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",15,2018-05-01,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",16,2018-05-01,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",17,2018-05-01,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",18,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",19,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",2,2018-05-01,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",20,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,2018-05-01,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",22,2018-05-01,NaN,NaN,NaN,NaN,NaN,NaN,0
"NWT","sdl",23,2018-05-01,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",24,2018-05-01,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",25,2018-05-01,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",26,2018-05-01,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",27,2018-05-01,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",28,2018-05-01,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",29,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",3,2018-05-01,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",30,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",31,2018-05-01,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",32,2018-05-01,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",33,2018-05-01,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",34,2018-05-01,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",35,2018-05-01,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",36,2018-05-01,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",37,2018-05-01,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",38,2018-05-01,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",39,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",4,2018-05-01,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",40,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",401,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",41,2018-05-01,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",42,2018-05-01,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",43,2018-05-01,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",44,2018-05-01,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",45,2018-05-01,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",46,2018-05-01,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",47,2018-05-01,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",48,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",49,2018-05-01,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",5,2018-05-01,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",50,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",501,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",51,2018-05-01,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",52,2018-05-01,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",53,2018-05-01,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",54,2018-05-01,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",55,2018-05-01,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",56,2018-05-01,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",57,2018-05-01,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",58,2018-05-01,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",59,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",6,2018-05-01,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",60,2018-05-01,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",601,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",61,2018-05-01,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",62,2018-05-01,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",63,2018-05-01,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",64,2018-05-01,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",65,2018-05-01,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",66,2018-05-01,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",67,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",68,2018-05-01,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",69,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",7,2018-05-01,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",70,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",701,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",71,2018-05-01,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",72,2018-05-01,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",73,2018-05-01,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",74,2018-05-01,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",75,2018-05-01,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",76,2018-05-01,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",77,2018-05-01,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",78,2018-05-01,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",79,2018-05-01,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",8,2018-05-01,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",80,2018-05-01,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",801,2018-05-01,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",9,2018-05-01,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",1,2018-05-18,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",10,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",101,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,2018-05-18,75,NaN,NaN,NaN,NaN,75,1
"NWT","sdl",12,2018-05-18,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",13,2018-05-18,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",14,2018-05-18,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",15,2018-05-18,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",16,2018-05-18,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",17,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",18,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",19,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",2,2018-05-18,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",20,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,2018-05-18,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",22,2018-05-18,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",23,2018-05-18,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",24,2018-05-18,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",25,2018-05-18,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",26,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",27,2018-05-18,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",28,2018-05-18,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",29,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",3,2018-05-18,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",30,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",31,2018-05-18,115,NaN,NaN,NaN,NaN,115,1
"NWT","sdl",32,2018-05-18,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",33,2018-05-18,125,NaN,NaN,NaN,NaN,125,1
"NWT","sdl",34,2018-05-18,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",35,2018-05-18,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",36,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",37,2018-05-18,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",38,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",39,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",4,2018-05-18,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",40,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",401,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",41,2018-05-18,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",42,2018-05-18,105,NaN,NaN,NaN,NaN,105,1
"NWT","sdl",43,2018-05-18,155,NaN,NaN,NaN,NaN,155,1
"NWT","sdl",44,2018-05-18,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",45,2018-05-18,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",46,2018-05-18,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",47,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",48,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",49,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",5,2018-05-18,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",50,2018-05-18,0,NaN,NaN,NaN,NaN,0,1
