% amp_lsp amp_dsnr delta_heff veg_correction slope_correction
  0.5373   0.1727   0.4451 -181.5034   0.0981
  0.6565   0.1572   0.4333 -191.8471 -17.1715
  0.6114   0.0865   0.5223 -178.9378   1.6754
  0.4261   0.2482   0.4986 -162.5987  -0.0066
  0.5392   0.0743   0.6707 -140.5846   1.6696
  0.6265   0.1013   0.4867 -183.0590   1.6756
  0.6332   0.2350   0.4036 -214.8880  -0.4035
  0.3184   0.1881   0.6232 -151.7663   0.5018
  0.4386   0.2549   0.0950 -162.6570   0.2224
  0.6086   0.1387   0.4511 -189.5180 -10.7976
  0.6987   0.2944   0.1603 -106.8699   1.0781
  0.3928   0.1820   0.6825 -143.0683   0.5965
  0.5113   0.1458   0.5045 -178.7027  -0.7094
  0.5475   0.2786   0.4155 -222.4284  -1.1395
  0.6450   0.1214   0.7360 -92.1656  -3.9924
  0.6699   0.3709   0.1128 -116.0959   0.6452
  0.5554   0.1033   0.6173 -177.3394 -18.5807
  0.5838   0.0753   0.6291 -150.2058   1.6700
  0.6701   0.2030   0.4095 -199.9319  -1.7082
  0.6255   0.1073   0.7716 -78.0648  -3.1991
  0.5927   0.0786   0.6232 -146.8712   1.6718
  0.5916   0.0757   0.5935 -173.9207   1.6761
  0.4213   0.1556   0.6885 -144.6151   0.1975
  0.5403   0.1204   0.5935 -180.4090  -4.2189
  0.6823   0.2114   0.1840 -128.0555   1.1893
  0.6061   0.0764   0.5638 -174.3142   1.6756
  0.6196   0.1052   0.6944 -103.4576  -9.6877
  0.4296   0.1650   0.6647 -152.0859   0.0138
  0.6063   0.0729   0.5995 -160.0847   1.6729
  0.5986   0.2417   0.1781 -178.2562   0.4412
  0.5325   0.1211   0.6588 -168.2729  -2.8251
  0.3788   0.1831   0.4867 -171.4569   0.7705
  0.5865   0.0760   0.6291 -149.0670   1.6705
  0.5608   0.0756   0.6647 -136.3201   1.6706
  0.5101   0.0876   0.6825 -146.4424   1.6761
  0.5098   0.3194   0.4095 -214.9743  -1.0692
  0.6162   0.1015   0.6825 -103.4871  -5.8923
  0.3342   0.1891   0.5757 -161.4006   0.6963
  0.5903   0.2661   0.1484 -157.5870   0.5911
  0.5752   0.1968   0.4333 -191.6112  -0.0430
  0.5872   0.2355   0.4155 -210.2295  -0.4736
  0.6035   0.0741   0.5995 -161.4202   1.6738
  0.4908   0.1460   0.5698 -174.1597  -0.6804
  0.5990   0.2184   0.1721 -128.5093   0.9838
  0.3828   0.1384   0.7300 -139.3134   0.2548
  0.4536   0.2614   0.4808 -186.2811  -0.0860
  0.6482   0.1520   0.4333 -192.4673 -17.6887
  0.4398   0.2617   0.0890 -167.1494   0.0467
  0.5275   0.3018   0.4036 -221.0631  -1.5437
  0.5745   0.0944   0.5817 -185.8411   1.6783
  0.6566   0.3582   0.1128 -120.4914   0.6377
  0.5916   0.1040   0.5104 -187.1285   1.6773
  0.6360   0.1116   0.7597 -86.6546  -4.1804
  0.4878   0.0574   0.7478 -117.6631   1.6686
  0.5713   0.2480   0.4155 -215.5880  -0.3735
  0.3192   0.1910   0.6054 -155.8828   0.5970
  0.6066   0.1320   0.4570 -187.1048 -24.4886
  0.6000   0.0830   0.6529 -122.5690   1.6764
  0.6052   0.0685   0.5876 -169.6390   1.6747
  0.4848   0.2965   0.0890 -173.3731  -0.0730
  0.3683   0.1791   0.5282 -163.9439   0.5765
  0.4920   0.0663   0.7063 -135.5921   1.6687
  0.5290   0.1158   0.6588 -163.9099  -4.5971
  0.4916   0.2667   0.4570 -196.7214  -0.5638
  0.6770   0.2172   0.4036 -206.8639  -1.7034
  0.5749   0.1632   0.4392 -184.0397  -0.5957
  0.6273   0.1151   0.7122 -93.0632  -4.2464
  0.5433   0.1050   0.6410 -164.4325 -35.6168
  0.5337   0.1290   0.6291 -177.2544  -2.7638
  0.5762   0.2381   0.4214 -209.7563  -0.5954
  0.5252   0.2962   0.4273 -217.8232  -1.3745
  0.4835   0.0742   0.7122 -134.8393   1.6730
  0.4803   0.2657   0.1009 -139.3544   0.3899
  0.3726   0.2227   0.0890 -149.3104   0.4521
  0.5968   0.0836   0.5520 -182.7169   1.6761
  0.5741   0.0942   0.5757 -180.3253   1.6784
  0.5148   0.2646   0.1128 -126.6711   0.4444
  0.5290   0.2148   0.4451 -194.2100  -0.0325
  0.5594   0.0755   0.7360 -80.8592 -26.6839
  0.4164   0.1540   0.6944 -144.1918   0.2473
  0.3978   0.1728   0.6054 -161.3053   0.3135
  0.6166   0.1252   0.4570 -190.9916   1.6781
  0.3276   0.1875   0.5995 -156.1740   0.5689
  0.5898   0.0775   0.6351 -141.2397   1.6718
  0.6285   0.1136   0.7360 -89.7065  -4.8916
  0.6758   0.2882   0.1603 -96.8096   1.0883
  0.4802   0.1668   0.5698 -175.6400  -0.0629
  0.3869   0.2289   0.0950 -164.2177   0.5465
  0.5504   0.1043   0.6173 -171.1994 -24.7110
  0.3209   0.2137   0.0831 -155.1588   0.6576
  0.6295   0.3347   0.1187 -122.4304   0.6402
  0.6008   0.2468   0.4036 -218.8079  -0.7640
  0.5567   0.2921   0.3858 -230.5527  -1.8574
  0.5937   0.3020   0.1365 -173.9275   0.4165
  0.5902   0.1695   0.4392 -185.3813  -0.7860
  0.3594   0.1854   0.6825 -142.2050   0.5038
  0.4415   0.2589   0.0890 -168.4610   0.2669
  0.3421   0.2267   0.0831 -144.4099   0.5609
  0.4853   0.0365   0.7894 -109.8849   1.6599
  0.3686   0.1781   0.6410 -154.3408   0.3778
  0.6266   0.0711   0.5876 -156.7466   1.6721
  0.8653   0.2020   0.1899 -211.5091   0.5935
  0.8231   0.1334   0.1959 -197.0068   1.6129
  0.6769   0.0794   0.1959 -210.9965   1.6356
  0.6350   0.2925   0.2315 -224.6164  -0.2853
  0.7332   0.1304   0.1899 -230.3630   1.6510
  0.8629   0.1698   0.1899 -206.3044  -0.8551
  0.8429   0.1669   0.1899 -214.9443   1.6661
  0.8578   0.1762   0.1959 -205.2746   0.7539
  0.7858   0.2505   0.1959 -206.7930   0.6919
  0.8363   0.1590   0.1959 -188.7396   1.3114
  0.7012   0.2427   0.2077 -207.3822   0.3181
  0.5543   0.3080   0.3561 -229.1882  -1.3387
  0.7051   0.2476   0.2018 -206.6008   0.3802
  0.8258   0.1582   0.1899 -217.5371   1.6541
  0.5429   0.3199   0.3146 -213.0061  -0.2193
  0.8150   0.1641   0.1899 -223.0566   1.6544
  0.8355   0.1574   0.1959 -198.4214   1.0580
  0.7855   0.2040   0.1959 -200.4950   0.7680
  0.5360   0.3072   0.3680 -222.2015  -1.1510
  0.7856   0.1369   0.1899 -218.0248   1.6458
  0.7850   0.1072   0.1959 -197.3544   1.6244
  0.7288   0.1002   0.1959 -214.4794   1.6392
  0.8559   0.1890   0.1959 -210.5147   0.4430
  0.8372   0.1576   0.1959 -209.8069   1.6698
  0.8748   0.1913   0.1899 -210.7529   0.3900
  0.8316   0.1487   0.1899 -209.8625   1.6484
  0.8500   0.1610   0.1959 -193.9244   1.2922
  0.8260   0.2230   0.1959 -212.4170   0.5746
  0.8515   0.1628   0.1899 -210.1685   1.6571
  0.8517   0.1674   0.1899 -209.1639   1.6782
  0.8225   0.1968   0.1959 -197.3343   0.9819
  0.5588   0.3231   0.3086 -221.0679  -0.3825
  0.6870   0.2839   0.2018 -212.1848   0.3010
  0.6575   0.0753   0.1959 -225.5247   1.6406
  0.7930   0.2467   0.1959 -215.3819   0.4551
  0.6415   0.3014   0.2196 -222.1887  -0.0888
  0.8646   0.1697   0.1899 -205.6804  -0.3230
  0.6546   0.0687   0.1959 -217.3030   1.6363
  0.6704   0.2766   0.2077 -216.3598   0.0724
  0.7390   0.0904   0.1959 -202.8759   1.6301
  0.7679   0.2693   0.1959 -213.0860   0.5223
  0.8471   0.1619   0.1959 -208.1699   1.6739
  0.8362   0.1540   0.1959 -203.7593  -1.5270
  0.6426   0.2877   0.2018 -211.9499   0.1314
  0.5235   0.3254   0.3680 -217.5422  -0.6943
  0.6623   0.2556   0.2077 -206.8874   0.2014
  0.5870   0.3056   0.2908 -227.6939  -0.6444
  0.5585   0.3226   0.3205 -223.3667  -0.5198
  0.5681   0.3061   0.2968 -219.7062  -0.4122
  0.7941   0.2366   0.1959 -202.7607   0.7881
  0.7420   0.1065   0.1959 -212.7649   1.6389
  0.8270   0.2333   0.1959 -213.6859   0.5735
  0.8426   0.1591   0.1959 -196.1788   1.2050
  0.7782   0.2405   0.1959 -208.0877   0.6127
  0.6463   0.2967   0.1959 -211.2196   0.2026
  0.8588   0.1753   0.1959 -204.5411   0.8176
  0.7538   0.2235   0.2018 -201.7022   0.6491
  0.7298   0.2325   0.1959 -198.1632   0.6509
  0.8528   0.1724   0.1899 -214.0320   1.6692
  0.6957   0.2730   0.2018 -209.8908   0.3531
  0.8099   0.1619   0.1899 -223.6041   1.6544
  0.5486   0.3105   0.3502 -224.6201  -0.9881
  0.8549   0.1920   0.1959 -211.8155   0.3652
  0.8246   0.1411   0.1959 -207.8768   1.6420
  0.8302   0.1484   0.1959 -207.8907   1.6590
  0.8583   0.1871   0.1899 -209.2440   0.5433
  0.6742   0.0803   0.1959 -216.6691   1.6381
  0.8060   0.1847   0.1959 -200.3982   0.8234
  0.7522   0.1457   0.1899 -231.8065   1.6537
  0.6496   0.2937   0.1959 -210.4986   0.2212
  0.6825   0.2812   0.2018 -213.3168   0.2413
  0.8343   0.1537   0.1959 -197.0385   1.1500
  0.8614   0.1768   0.1899 -213.1598   1.6721
  0.7491   0.1174   0.1959 -219.7340   1.6445
  0.8266   0.1369   0.1959 -202.2235   1.6339
  0.6149   0.2993   0.2196 -217.5576  -0.0826
  0.8351   0.1402   0.1959 -187.7331   1.4966
  0.8596   0.1700   0.1899 -207.5422  -2.4017
  0.6670   0.2865   0.2077 -216.9308   0.0983
  0.7790   0.1919   0.2018 -200.2393   0.7234
  0.6398   0.2978   0.2018 -212.4505   0.1537
  0.7346   0.1049   0.1959 -216.0463   1.6407
  0.8660   0.1860   0.1899 -206.2315   0.8177
  0.5904   0.2953   0.2137 -212.6321  -0.0899
  0.7536   0.1465   0.1899 -231.7589   1.6538
  0.7249   0.2376   0.1959 -200.1575   0.5973
  0.7699   0.2335   0.1959 -198.0943   0.7998
  0.8536   0.1659   0.1899 -210.9477   1.6611
  0.7099   0.0904   0.1959 -216.3705   1.6388
  0.8360   0.1435   0.1959 -197.6587   1.5775
  0.8223   0.1433   0.1959 -210.2100   1.6470
  0.8455   0.1601   0.1959 -202.9370   0.5651
  0.8404   0.1439   0.1959 -200.6868   1.6268
  0.7382   0.0900   0.1959 -202.7840   1.6300
  0.8794   0.2058   0.1899 -208.1644   0.8654
  0.8522   0.1665   0.1959 -195.6961   1.2228
  0.7185   0.1106   0.1899 -221.9546   1.6445
  0.5343   0.2944   0.3442 -213.2911  -0.6867
  0.7621   0.1088   0.1959 -210.5431   1.6377
  0.7621   0.1313   0.1899 -224.0010   1.6493
  0.7061   0.2905   0.2018 -218.3407   0.2369
  0.5567   0.2891   0.3027 -212.8260  -0.4086
  0.8419   0.1422   0.1959 -198.8162   1.6176
  0.7353   0.2451   0.2018 -209.5702   0.4179
  0.7682   0.2687   0.1959 -212.9804   0.5244
  0.8152   0.2283   0.1959 -206.2278   0.7624
  0.8346   0.1848   0.1959 -200.3046   0.9515
  0.5694   0.3060   0.2790 -217.6300  -0.2928
  0.8087   0.1599   0.1899 -223.0571   1.6535
  0.7597   0.2386   0.1959 -201.8200   0.6951
  0.8192   0.2181   0.1959 -203.1920   0.8397
  0.8141   0.2437   0.1959 -208.6294   0.7237
  0.7535   0.2566   0.1959 -205.2140   0.6313
  0.5275   0.3219   0.3739 -220.9361  -0.9297
  0.7557   0.1466   0.1899 -231.0853   1.6535
  0.8261   0.1857   0.1959 -192.6269   1.1031
  0.8081   0.2127   0.1959 -206.0067   0.7092
  0.7678   0.1587   0.1899 -232.9178   1.6561
  0.7129   0.2361   0.2018 -203.5782   0.4556
  0.8326   0.2210   0.1959 -209.8316   0.6908
  0.6205   0.2735   0.2018 -206.4239   0.0950
  0.8334   0.2156   0.1959 -208.5404   0.7230
  0.8079   0.1434   0.1899 -215.9056   1.6482
  0.8219   0.1748   0.1959 -202.0010   0.8041
  0.7734   0.2410   0.1959 -209.6081   0.5530
  0.7560   0.1468   0.1899 -231.0773   1.6535
  0.7630   0.2371   0.1959 -200.6491   0.7296
  0.7823   0.1074   0.1959 -199.7840   1.6271
  0.6683   0.2572   0.2018 -205.3854   0.2803
  0.8086   0.2337   0.1959 -209.0966   0.6714
  0.7694   0.2237   0.2018 -209.0100   0.4906
  0.5561   0.3266   0.3383 -228.1712  -0.7974
  0.5285   0.3257   0.3799 -223.8595  -1.0869
  0.7708   0.1548   0.1899 -230.1372   1.6540
  0.7598   0.2379   0.1959 -201.6896   0.6975
  0.7710   0.1255   0.1899 -215.6565   1.6428
  0.7278   0.2802   0.1959 -213.0906   0.4174
  0.5990   0.2890   0.2077 -211.0468  -0.0452
  0.6108   0.2918   0.1959 -208.6918   0.0826
  0.7019   0.0854   0.1959 -216.0722   1.6379
  0.6177   0.3006   0.2137 -216.9765  -0.0458
  0.8021   0.1669   0.2018 -195.8200   0.9573
  0.7383   0.1141   0.1959 -222.5966   1.6458
  0.5439   0.3240   0.3620 -228.7033  -1.1469
  0.8245   0.1389   0.1959 -192.6609   1.4638
  0.5596   0.3223   0.3086 -220.7400  -0.3692
  0.8583   0.1822   0.1899 -212.8113  -1.3046
  0.5670   0.2810   0.2196 -207.7047  -0.1752
  0.8246   0.1411   0.1959 -207.8768   1.6420
  0.5524   0.2974   0.3264 -218.2708  -0.6822
  0.7477   0.2154   0.2018 -202.8954   0.5630
  0.6201   0.2879   0.1959 -206.6877   0.1541
  0.5467   0.3194   0.3620 -229.0161  -1.2096
  0.7554   0.2519   0.1959 -204.3181   0.6485
  0.8311   0.1521   0.1959 -197.6658   1.0929
  0.5686   0.3086   0.2790 -217.3467  -0.2615
  0.7912   0.1498   0.1899 -223.7030   1.6522
  0.7983   0.2172   0.1959 -198.4521   0.8770
  0.7552   0.1428   0.1899 -229.1770   1.6519
  0.5436   0.3156   0.3383 -219.0960  -0.5840
  0.5315   0.3070   0.3620 -217.9350  -0.8674
  0.8142   0.1477   0.1899 -216.0444   1.6494
  0.6338   0.0575   0.1959 -221.4054   1.6354
  0.8381   0.1708   0.1899 -219.3231   1.6606
  0.6828   0.2773   0.1899 -202.7357   0.4638
  0.8000   0.1381   0.1899 -215.7335   1.6469
  0.8595   0.1615   0.1899 -203.5664   1.6749
  0.8408   0.1413   0.1959 -198.6720   1.6176
  0.5873   0.3100   0.2730 -224.4090  -0.4001
  0.8408   0.1625   0.1899 -213.6769   1.6623
  0.7334   0.2374   0.2018 -209.7658   0.3664
  0.7162   0.1162   0.1899 -228.2195   1.6481
  0.5664   0.3077   0.3205 -225.5086  -0.7714
  0.8369   0.1566   0.1959 -204.7360  -1.1121
  0.8439   0.1761   0.1959 -203.1189   0.8588
  0.7754   0.2251   0.2018 -207.0645   0.5888
  0.8096   0.1327   0.1959 -208.7317   1.6415
  0.5330   0.2974   0.3442 -213.1540  -0.6496
  0.8454   0.1696   0.1959 -207.2268   0.1509
  0.8504   0.1539   0.1959 -197.5692   1.3653
  0.7903   0.2501   0.1959 -216.4804   0.4211
  0.5633   0.3135   0.3264 -226.8713  -0.8138
  0.6672   0.0727   0.1959 -207.1933   1.6330
  0.6207   0.3051   0.2077 -216.2456   0.0122
  0.8360   0.2194   0.1959 -208.4107   0.7473
  0.7835   0.2097   0.1959 -202.2612   0.7204
  0.6955   0.0996   0.1959 -225.1420   1.6445
  0.7129   0.2361   0.2018 -203.5782   0.4556
  0.8292   0.1373   0.1959 -196.6874   1.6023
  0.7716   0.1373   0.1899 -223.8795   1.6502
  0.8592   0.1737   0.1959 -203.7162   0.8774
  0.5468   0.3194   0.3620 -229.0568  -1.2121
  0.7974   0.1195   0.1959 -203.8590   1.6325
  0.5839   0.3123   0.2849 -226.1993  -0.4942
  0.8371   0.1675   0.1899 -218.2497   1.6582
  0.5595   0.2962   0.3739 -232.0162  -1.8715
  0.6994   0.2786   0.2077 -220.1522   0.0897
  0.6252   0.0519   0.2018 -221.3869   1.6340
  0.7317   0.2744   0.1959 -211.9415   0.4424
  0.6487   0.3017   0.2137 -220.5808  -0.0042
  0.7985   0.1150   0.1959 -197.9306   1.6246
  0.7981   0.1380   0.1899 -216.4524   1.6477
  0.5389   0.3202   0.3799 -230.4211  -1.5485
  0.5485   0.3054   0.3739 -229.9582  -1.6639
  0.8317   0.1368   0.1959 -199.6871   1.6242
  0.5452   0.3188   0.3561 -226.4654  -1.0375
  0.7305   0.2492   0.1959 -199.5314   0.6537
  0.6522   0.2651   0.2077 -209.7085   0.1189
  0.7197   0.2658   0.2018 -214.8148   0.2831
  0.5272   0.3284   0.3799 -223.7302  -1.0573
  0.5614   0.3182   0.3146 -221.6473  -0.4457
  0.7039   0.2863   0.2018 -218.9422   0.1908
  0.7498   0.1201   0.1959 -221.6143   1.6461
  0.6379   0.3121   0.2137 -222.4909  -0.0489
  0.7275   0.0993   0.1959 -214.3988   1.6390
  0.8576   0.1664   0.1899 -206.6292 -14.1252
  0.6977   0.2760   0.1959 -209.6318   0.3750
  0.7819   0.1346   0.1899 -217.8976   1.6454
  0.8697   0.1860   0.1899 -205.0290   0.9120
  0.8714   0.2039   0.1899 -210.1166   0.7255
  0.7499   0.0935   0.1959 -196.0599   1.6255
  0.7052   0.2585   0.2018 -206.9778   0.4137
  0.7820   0.1113   0.1959 -204.8474   1.6332
  0.6639   0.2531   0.2077 -206.3931   0.2109
  0.8339   0.2183   0.1959 -208.8819   0.7209
  0.5520   0.3006   0.3383 -221.4878  -0.8697
  0.5467   0.3022   0.3680 -227.3236  -1.5522
  0.7196   0.2508   0.1959 -202.7482   0.5482
  0.8191   0.1272   0.1959 -193.9325   1.6033
  0.5379   0.3117   0.3739 -225.5663  -1.3264
  0.5665   0.3075   0.3205 -225.4281  -0.7677
  0.5700   0.3008   0.3086 -222.9625  -0.6609
  0.5497   0.3025   0.3264 -217.8493  -0.6094
  0.8447   0.1650   0.1959 -205.5105   0.2303
  0.8220   0.1534   0.1959 -192.6211   1.2142
  0.5309   0.3004   0.3324 -209.4521  -0.4036
  0.5779   0.3003   0.2315 -214.9612  -0.1824
  0.6956   0.0930   0.1959 -216.6494   1.6400
  0.5265   0.3272   0.3799 -222.5892  -0.9936
  0.6809   0.2603   0.2077 -213.8252   0.1022
  0.6794   0.2764   0.2077 -213.9407   0.1901
  0.8276   0.2005   0.1959 -207.2978   0.6933
  0.7119   0.2313   0.2018 -203.5849   0.4308
  0.7645   0.1486   0.1899 -229.0462   1.6526
  0.5599   0.3197   0.3264 -224.6725  -0.6201
  0.7355   0.1213   0.1899 -222.5221   1.6460
  0.6516   0.2697   0.2077 -209.7935   0.1413
  0.5897   0.3020   0.2908 -227.3332  -0.6515
  0.8154   0.1298   0.1959 -198.3554   1.6247
  0.5328   0.3175   0.3739 -223.9002  -1.1598
  0.7127   0.2677   0.2077 -216.5966   0.2074
  0.8105   0.1565   0.1899 -220.7313   1.6508
  0.5380   0.3155   0.3799 -227.5525  -1.4153
  0.5252   0.3157   0.3383 -207.8728  -0.2256
  0.8202   0.1683   0.1959 -200.3525   0.8572
  0.7190   0.1143   0.1899 -225.2332   1.6465
  0.6358   0.2974   0.2018 -213.3294   0.1130
  0.7473   0.2585   0.2018 -218.4173   0.2316
  0.5771   0.2912   0.2730 -217.3068  -0.3787
  0.8586   0.1816   0.1899 -215.8554   1.6750
  0.8503   0.1709   0.1899 -215.7249   1.6563
  0.8262   0.2018   0.1959 -208.1005   0.6585
  0.8508   0.1714   0.1899 -211.1669 -25.4127
  0.8666   0.1769   0.1899 -211.5918   1.6718
  0.5599   0.3196   0.3264 -224.6290  -0.6181
  0.8563   0.1941   0.1959 -204.5713   0.8995
  0.5449   0.3070   0.3739 -228.3687  -1.5555
  0.6142   0.2753   0.2077 -207.8041   0.0377
  0.7943   0.1106   0.1959 -194.5231   1.6209
  0.7013   0.2495   0.2018 -207.8161   0.3356
  0.6341   0.2972   0.2315 -224.3032  -0.2332
  0.5410   0.3108   0.3739 -227.3609  -1.4511
  0.8475   0.2083   0.1959 -211.4164   0.6097
  0.8271   0.1475   0.1959 -196.9705   1.1406
  0.6323   0.2804   0.1959 -203.8720   0.2421
  0.8067   0.2224   0.1959 -208.0935   0.6643
  0.8173   0.1350   0.1959 -205.3262   1.6430
  0.6390   0.2692   0.2137 -213.1259  -0.0336
  0.7652   0.2265   0.1959 -198.6283   0.7668
  0.7640   0.2327   0.1959 -199.8009   0.7452
  0.5936   0.3002   0.2730 -224.0816  -0.4514
  0.8008   0.2295   0.1959 -211.0747   0.5658
  0.8028   0.2218   0.1959 -209.3417   0.6049
  0.8477   0.1485   0.1959 -200.5358   1.6237
  0.7896   0.1115   0.1959 -200.8806   1.6288
  0.8392   0.1482   0.1959 -199.1822   1.1224
  0.8677   0.1858   0.1899 -205.6137   0.8657
  0.7372   0.2523   0.2018 -209.3238   0.4623
  0.8563   0.1802   0.1899 -212.7150  -1.9195
  0.5511   0.2995   0.3205 -215.8286  -0.5075
  0.8146   0.1923   0.1959 -199.1065   0.9092
  0.5471   0.3083   0.3324 -218.7515  -0.6186
  0.8081   0.2028   0.1959 -191.9660   1.0317
  0.7566   0.2274   0.1959 -201.5359   0.6699
  0.7817   0.2465   0.1959 -207.6093   0.6515
  0.6582   0.2828   0.2137 -219.2387  -0.0420
  0.8402   0.1564   0.1959 -203.2659  -0.0217
  0.8252   0.1323   0.1959 -194.8922   1.6002
  0.7957   0.2420   0.1959 -214.1007   0.4909
  0.6440   0.2971   0.2196 -221.8919  -0.0976
  0.7042   0.2892   0.2018 -218.8266   0.2096
  0.5480   0.3098   0.3442 -222.9720  -0.8816
  0.8055   0.1478   0.1899 -219.2684   1.6528
  0.8237   0.2191   0.1959 -212.5180   0.5412
  0.7740   0.1522   0.1899 -227.7305   1.6522
  0.5470   0.3109   0.3086 -212.5921  -0.2469
  0.5267   0.3276   0.3799 -222.9235  -1.0120
  0.8744   0.1928   0.1899 -211.3586   0.3508
  0.6216   0.3083   0.2018 -216.1098   0.0331
  0.5666   0.3074   0.3205 -224.2978  -0.6925
  0.5635   0.3175   0.2849 -217.9347  -0.2426
  0.8068   0.2258   0.1959 -208.5875   0.6588
  0.6655   0.2817   0.1959 -206.7681   0.3279
  0.5375   0.3053   0.3680 -222.5922  -1.1990
  0.6506   0.2844   0.2196 -221.1112  -0.1362
  0.7336   0.2764   0.1959 -211.5276   0.4649
  0.5408   0.3233   0.3502 -222.4845  -0.7383
  0.8318   0.1717   0.1959 -196.6968   1.0645
  0.8147   0.1215   0.1959 -195.1012   1.6162
  0.5877   0.3126   0.2611 -223.2826  -0.3172
  0.8280   0.1872   0.1959 -203.6058   0.8029
  0.8420   0.2044   0.1959 -203.0913   0.9068
  0.8590   0.1823   0.1959 -199.6285   1.0827
  0.8372   0.1666   0.1959 -201.9835   0.8430
  0.8394   0.1520   0.1959 -201.2601   0.2603
  0.5461   0.3049   0.3739 -228.2621  -1.5746
  0.7467   0.2646   0.1959 -207.5850   0.5723
  0.7426   0.2300   0.2018 -206.1907   0.4921
  0.8060   0.2396   0.1959 -210.6325   0.6325
  0.5387   0.3263   0.3442 -219.3929  -0.5306
  0.8220   0.2315   0.1959 -215.0892   0.4892
  0.8706   0.1811   0.1899 -208.4177   0.2959
  0.8017   0.1929   0.2018 -203.9422   0.6954
  0.7957   0.2142   0.1959 -198.8076   0.8593
  0.5766   0.2985   0.2433 -215.4675  -0.2209
  0.6161   0.2915   0.1959 -207.5702   0.1316
  0.5260   0.3236   0.3739 -220.1209  -0.8647
  0.6071   0.2991   0.2315 -219.3274  -0.1780
  0.8209   0.1548   0.1899 -217.4707   1.6529
  0.8206   0.1570   0.1899 -218.6827   1.6550
  0.8266   0.2283   0.1959 -213.0582   0.5751
  0.8635   0.1801   0.1899 -213.8168   1.6744
  0.5775   0.3810   0.1068 -80.0756   0.6527
  0.5121   0.2757   0.1424 -92.9685   0.8532
  0.5966   0.3934   0.1009 -92.0001   0.5844
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8032   0.6871   0.0534 -37.3604   0.2917
  0.8935   0.8440   0.0237 -15.6309   0.1368
  0.9685   0.9543   0.0119  -4.1021   0.0413
  0.2524   0.0622   1.2583 -182.3035   1.1521
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9272   0.8793   0.0237 -14.3029   0.1127
  0.5580   0.3065   0.1365 -84.9760   0.8303
  0.6167   0.4191   0.1009 -72.1994   0.6231
  0.8538   0.7541   0.0415 -30.8637   0.2393
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8315   0.7317   0.0415 -28.4814   0.2265
  0.5857   0.4203   0.0831 -75.8525   0.4950
  0.9102   0.8718   0.0178 -12.2505   0.1129
  0.3486   0.2034   0.1899 -115.5888   0.8085
  0.8124   0.6782   0.0534 -41.4205   0.2721
  0.6683   0.5172   0.0712 -59.2463   0.3883
  0.8252   0.7047   0.0534 -38.1009   0.2515
  0.9472   0.9195   0.0119  -8.3957   0.0728
  0.6673   0.4744   0.0831 -78.6841   0.4308
  0.5726   0.3793   0.1068 -76.8977   0.6612
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.4589   0.2866   0.1068 -108.0977   0.7069
